   54    0.27092E+01    0.82180E+01    0.62321E+01    0.23360E+05    0.35392E+05    0.50247E+08
   55    0.28810E+01    0.12081E+02    0.12664E+02    0.24141E+05    0.50509E+05    0.50361E+08
   56    0.30604E+01    0.16279E+02    0.21647E+02    0.24949E+05    0.66124E+05    0.50495E+08
   57    0.32476E+01    0.20827E+02    0.33390E+02    0.25784E+05    0.82250E+05    0.50651E+08
   58    0.34428E+01    0.25740E+02    0.48111E+02    0.26649E+05    0.98904E+05    0.50830E+08
   59    0.36463E+01    0.31035E+02    0.66038E+02    0.27545E+05    0.11610E+06    0.51031E+08
   60    0.38583E+01    0.36730E+02    0.87412E+02    0.28474E+05    0.13387E+06    0.51256E+08
   61    0.40791E+01    0.42842E+02    0.11248E+03    0.29437E+05    0.15223E+06    0.51505E+08
   62    0.43091E+01    0.49388E+02    0.14150E+03    0.30437E+05    0.17120E+06    0.51778E+08
   63    0.45484E+01    0.56385E+02    0.17473E+03    0.31476E+05    0.19079E+06    0.52077E+08
   64    0.47973E+01    0.63850E+02    0.21242E+03    0.32555E+05    0.21103E+06    0.52404E+08
   65    0.50561E+01    0.71801E+02    0.25485E+03    0.33676E+05    0.23193E+06    0.52757E+08
   66    0.53250E+01    0.80257E+02    0.30231E+03    0.34841E+05    0.25353E+06    0.53139E+08
   67    0.56044E+01    0.89239E+02    0.35510E+03    0.36053E+05    0.27585E+06    0.53550E+08
   68    0.58945E+01    0.98767E+02    0.41352E+03    0.37314E+05    0.29891E+06    0.53989E+08
   69    0.61956E+01    0.10886E+03    0.47790E+03    0.38624E+05    0.32276E+06    0.54459E+08
   70    0.65080E+01    0.11955E+03    0.54858E+03    0.39988E+05    0.34741E+06    0.54960E+08
   71    0.68320E+01    0.13085E+03    0.62591E+03    0.41406E+05    0.37291E+06    0.55491E+08
   72    0.71680E+01    0.14279E+03    0.71025E+03    0.42882E+05    0.39929E+06    0.56054E+08
   73    0.75162E+01    0.15539E+03    0.80197E+03    0.44418E+05    0.42659E+06    0.56650E+08
   74    0.78771E+01    0.16867E+03    0.90146E+03    0.46016E+05    0.45484E+06    0.57279E+08
   75    0.82509E+01    0.18267E+03    0.10091E+04    0.47680E+05    0.48409E+06    0.57943E+08
   76    0.86381E+01    0.19742E+03    0.11254E+04    0.49411E+05    0.51437E+06    0.58643E+08
   77    0.90391E+01    0.21293E+03    0.12507E+04    0.51213E+05    0.54574E+06    0.59379E+08
   78    0.94541E+01    0.22924E+03    0.13855E+04    0.53089E+05    0.57823E+06    0.60151E+08
   79    0.98837E+01    0.24638E+03    0.15302E+04    0.55041E+05    0.61190E+06    0.60962E+08
   80    0.10328E+02    0.26439E+03    0.16854E+04    0.57074E+05    0.64680E+06    0.61812E+08
   81    0.10788E+02    0.28330E+03    0.18516E+04    0.59189E+05    0.68298E+06    0.62701E+08
   82    0.11264E+02    0.30313E+03    0.20293E+04    0.61390E+05    0.72048E+06    0.63631E+08
   83    0.11755E+02    0.32392E+03    0.22191E+04    0.63680E+05    0.75936E+06    0.64604E+08
   84    0.12264E+02    0.34571E+03    0.24213E+04    0.66063E+05    0.79968E+06    0.65620E+08
   85    0.12789E+02    0.36852E+03    0.26366E+04    0.68542E+05    0.84148E+06    0.66680E+08
   86    0.13331E+02    0.39239E+03    0.28656E+04    0.71120E+05    0.88481E+06    0.67786E+08
   87    0.13892E+02    0.41736E+03    0.31087E+04    0.73801E+05    0.92974E+06    0.68938E+08
   88    0.14470E+02    0.44345E+03    0.33666E+04    0.76588E+05    0.97633E+06    0.70139E+08
   89    0.15067E+02    0.47071E+03    0.36398E+04    0.79484E+05    0.10246E+07    0.71389E+08
   90    0.15682E+02    0.49917E+03    0.39290E+04    0.82493E+05    0.10747E+07    0.72690E+08
   91    0.16317E+02    0.52886E+03    0.42347E+04    0.85619E+05    0.11266E+07    0.74042E+08
   92    0.16972E+02    0.55981E+03    0.45574E+04    0.88864E+05    0.11803E+07    0.75448E+08
   93    0.17647E+02    0.59205E+03    0.48977E+04    0.92232E+05    0.12360E+07    0.76907E+08
   94    0.18342E+02    0.62562E+03    0.52559E+04    0.95725E+05    0.12936E+07    0.78421E+08
   95    0.19057E+02    0.66052E+03    0.56327E+04    0.99346E+05    0.13533E+07    0.79991E+08
   96    0.19793E+02    0.69680E+03    0.60283E+04    0.10310E+06    0.14149E+07    0.81618E+08
   97    0.20551E+02    0.73446E+03    0.64433E+04    0.10698E+06    0.14787E+07    0.83302E+08
   98    0.21329E+02    0.77352E+03    0.68779E+04    0.11100E+06    0.15446E+07    0.85046E+08
