  108    0.49770E-01   -0.44848E-03    0.40412E-05    0.13314E-04   -0.23990E-06    0.14242E-07
  109    0.48640E-01   -0.44308E-03    0.40361E-05    0.13078E-04   -0.23822E-06    0.14060E-07
  110    0.47548E-01   -0.43762E-03    0.40278E-05    0.12846E-04   -0.23642E-06    0.13877E-07
  111    0.46493E-01   -0.43212E-03    0.40162E-05    0.12618E-04   -0.23451E-06    0.13694E-07
  112    0.45473E-01   -0.42657E-03    0.40015E-05    0.12395E-04   -0.23250E-06    0.13509E-07
  113    0.44487E-01   -0.42099E-03    0.39838E-05    0.12175E-04   -0.23039E-06    0.13324E-07
  114    0.43532E-01   -0.41536E-03    0.39632E-05    0.11960E-04   -0.22819E-06    0.13138E-07
  115    0.42607E-01   -0.40970E-03    0.39397E-05    0.11748E-04   -0.22590E-06    0.12953E-07
  116    0.41711E-01   -0.40402E-03    0.39134E-05    0.11540E-04   -0.22352E-06    0.12767E-07
  117    0.40842E-01   -0.39831E-03    0.38844E-05    0.11336E-04   -0.22106E-06    0.12581E-07
  118    0.39999E-01   -0.39257E-03    0.38529E-05    0.11135E-04   -0.21853E-06    0.12395E-07
  119    0.39181E-01   -0.38681E-03    0.38188E-05    0.10938E-04   -0.21592E-06    0.12209E-07
  120    0.38387E-01   -0.38104E-03    0.37824E-05    0.10744E-04   -0.21325E-06    0.12023E-07
  121    0.37615E-01   -0.37525E-03    0.37436E-05    0.10553E-04   -0.21052E-06    0.11838E-07
  122    0.36865E-01   -0.36946E-03    0.37026E-05    0.10366E-04   -0.20773E-06    0.11654E-07
  123    0.36136E-01   -0.36365E-03    0.36595E-05    0.10181E-04   -0.20488E-06    0.11470E-07
  124    0.35427E-01   -0.35784E-03    0.36144E-05    0.10000E-04   -0.20198E-06    0.11287E-07
  125    0.34737E-01   -0.35202E-03    0.35673E-05    0.98219E-05   -0.19903E-06    0.11104E-07
  126    0.34065E-01   -0.34620E-03    0.35184E-05    0.96466E-05   -0.19604E-06    0.10923E-07
  127    0.33410E-01   -0.34038E-03    0.34678E-05    0.94742E-05   -0.19301E-06    0.10742E-07
  128    0.32773E-01   -0.33457E-03    0.34156E-05    0.93046E-05   -0.18994E-06    0.10563E-07
  129    0.32151E-01   -0.32876E-03    0.33618E-05    0.91377E-05   -0.18684E-06    0.10384E-07
  130    0.31545E-01   -0.32296E-03    0.33065E-05    0.89735E-05   -0.18371E-06    0.10207E-07
  131    0.30954E-01   -0.31717E-03    0.32499E-05    0.88119E-05   -0.18055E-06    0.10031E-07
  132    0.30377E-01   -0.31139E-03    0.31920E-05    0.86529E-05   -0.17737E-06    0.98556E-08
  133    0.29813E-01   -0.30562E-03    0.31330E-05    0.84965E-05   -0.17417E-06    0.96821E-08
  134    0.29263E-01   -0.29987E-03    0.30729E-05    0.83427E-05   -0.17095E-06    0.95101E-08
  135    0.28726E-01   -0.29414E-03    0.30118E-05    0.81913E-05   -0.16772E-06    0.93398E-08
  136    0.28200E-01   -0.28842E-03    0.29499E-05    0.80425E-05   -0.16448E-06    0.91712E-08
  137    0.27687E-01   -0.28273E-03    0.28872E-05    0.78960E-05   -0.16124E-06    0.90043E-08
  138    0.27184E-01   -0.27706E-03    0.28237E-05    0.77520E-05   -0.15799E-06    0.88394E-08
  139    0.26692E-01   -0.27141E-03    0.27597E-05    0.76104E-05   -0.15474E-06    0.86764E-08
  140    0.26211E-01   -0.26578E-03    0.26951E-05    0.74712E-05   -0.15149E-06    0.85153E-08
  141    0.25740E-01   -0.26019E-03    0.26301E-05    0.73342E-05   -0.14825E-06    0.83563E-08
  142    0.25278E-01   -0.25462E-03    0.25647E-05    0.71996E-05   -0.14501E-06    0.81994E-08
  143    0.24826E-01   -0.24908E-03    0.24990E-05    0.70672E-05   -0.14179E-06    0.80446E-08
  144    0.24382E-01   -0.24357E-03    0.24332E-05    0.69370E-05   -0.13857E-06    0.78919E-08
  145    0.23948E-01   -0.23809E-03    0.23671E-05    0.68090E-05   -0.13537E-06    0.77414E-08
  146    0.23522E-01   -0.23265E-03    0.23011E-05    0.66832E-05   -0.13218E-06    0.75931E-08
  147    0.23104E-01   -0.22724E-03    0.22350E-05    0.65595E-05   -0.12901E-06    0.74469E-08
  148    0.22693E-01   -0.22186E-03    0.21690E-05    0.64378E-05   -0.12586E-06    0.73030E-08
  149    0.22291E-01   -0.21652E-03    0.21031E-05    0.63183E-05   -0.12272E-06    0.71613E-08
  150    0.21896E-01   -0.21122E-03    0.20375E-05    0.62007E-05   -0.11961E-06    0.70218E-08
  151    0.21508E-01   -0.20595E-03    0.19721E-05    0.60852E-05   -0.11652E-06    0.68846E-08
  152    0.21127E-01   -0.20073E-03    0.19071E-05    0.59716E-05   -0.11346E-06    0.67496E-08
  153    0.20753E-01   -0.19554E-03    0.18425E-05    0.58601E-05   -0.11042E-06    0.66170E-08
