 lomega_m =   0.12249999582767490       +-   1.32462928682171516E-003
 thetas =   1.03054624050855637E-002  +-   1.30668409240815189E-004
 ln A_s =   -19.841439910433838       +-   0.12266447973644871     
 lomega_b =   2.18049996370077055E-002  +-   1.70782590406108598E-004
 n_s =   1.00000000000000000       +-   4.62339505238763306E-003
