 lambda           1  =    78566289.778067172     
 lambda           2  =    3917846.4908545124     
 lambda           3  =    269124.30003663263     
 lambda           4  =    26066.997403181977     
 lambda           5  =    452.52854903068163     
 lambda           6  =   6.27779869250415564E-010
 lambda           7  =   1.17612287430714900E-011
 lambda           8  =   2.54042004815224625E-013
