  0.714286E-04  0.123908E+08  0.123908E+08  0.162676E+08  0.162669E+08  0.000000E+00  0.123908E+08
  0.117766E-03  0.123899E+08  0.123899E+08  0.158394E+08  0.158376E+08  0.000000E+00  0.123899E+08
  0.194163E-03  0.123873E+08  0.123873E+08  0.147280E+08  0.147235E+08  0.000000E+00  0.123873E+08
  0.320121E-03  0.123788E+08  0.123787E+08  0.120666E+08  0.120564E+08  0.000000E+00  0.123788E+08
  0.527790E-03  0.123513E+08  0.123512E+08  0.697213E+07  0.695418E+07  0.000000E+00  0.123513E+08
  0.870178E-03  0.122760E+08  0.122758E+08  0.184644E+07  0.182084E+07  0.000000E+00  0.122759E+08
  0.143468E-02  0.121108E+08  0.121105E+08  0.771161E+06  0.744298E+06  0.000000E+00  0.121107E+08
  0.236539E-02  0.117961E+08  0.117952E+08 -0.155076E+02  0.000000E+00  0.000000E+00  0.117959E+08
  0.389987E-02  0.112415E+08  0.112393E+08 -0.886302E+00  0.000000E+00  0.000000E+00  0.112411E+08
  0.441913E-02  0.110528E+08  0.110500E+08 -0.233598E+00  0.000000E+00  0.000000E+00  0.110523E+08
  0.500753E-02  0.108405E+08  0.108370E+08 -0.795011E-01  0.000000E+00  0.000000E+00  0.108399E+08
  0.567427E-02  0.106031E+08  0.105986E+08 -0.285536E-01  0.000000E+00  0.000000E+00  0.106023E+08
  0.642980E-02  0.103388E+08  0.103332E+08 -0.104500E-01  0.000000E+00  0.000000E+00  0.103378E+08
  0.728591E-02  0.100462E+08  0.100392E+08 -0.384896E-02  0.000000E+00  0.000000E+00  0.100449E+08
  0.825602E-02  0.972371E+07  0.971486E+07 -0.141910E-02  0.000000E+00  0.000000E+00  0.972211E+07
  0.935530E-02  0.936986E+07  0.935881E+07 -0.522117E-03  0.000000E+00  0.000000E+00  0.936787E+07
  0.106009E-01  0.898328E+07  0.896955E+07 -0.191464E-03  0.000000E+00  0.000000E+00  0.898081E+07
  0.120124E-01  0.856277E+07  0.854581E+07 -0.698764E-04  0.000000E+00  0.000000E+00  0.855972E+07
  0.136119E-01  0.810744E+07  0.808667E+07 -0.253655E-04  0.000000E+00  0.000000E+00  0.810370E+07
  0.154243E-01  0.761707E+07  0.759191E+07 -0.914741E-05  0.000000E+00  0.000000E+00  0.761254E+07
  0.174780E-01  0.709267E+07  0.706257E+07 -0.327423E-05  0.000000E+00  0.000000E+00  0.708726E+07
  0.198052E-01  0.653727E+07  0.650187E+07 -0.116173E-05  0.000000E+00  0.000000E+00  0.653090E+07
  0.224422E-01  0.595704E+07  0.591632E+07 -0.408616E-06  0.000000E+00  0.000000E+00  0.594971E+07
  0.254303E-01  0.536260E+07  0.531708E+07 -0.142358E-06  0.000000E+00  0.000000E+00  0.535440E+07
  0.288163E-01  0.477015E+07  0.472114E+07 -0.491674E-07  0.000000E+00  0.000000E+00  0.476133E+07
  0.326532E-01  0.419825E+07  0.414799E+07 -0.168688E-07  0.000000E+00  0.000000E+00  0.418920E+07
  0.370009E-01  0.370455E+07  0.365621E+07 -0.583437E-08  0.000000E+00  0.000000E+00  0.369585E+07
  0.419275E-01  0.325641E+07  0.321371E+07 -0.201493E-08  0.000000E+00  0.000000E+00  0.324873E+07
  0.475101E-01  0.287317E+07  0.283934E+07 -0.711631E-09  0.000000E+00  0.000000E+00  0.286708E+07
  0.538360E-01  0.259131E+07  0.256763E+07 -0.254543E-09  0.000000E+00  0.000000E+00  0.258705E+07
  0.609789E-01  0.233730E+07  0.232178E+07 -0.914425E-10  0.000000E+00  0.000000E+00  0.233451E+07
  0.681217E-01  0.209419E+07  0.208178E+07 -0.342961E-10  0.000000E+00  0.000000E+00  0.209196E+07
  0.752646E-01  0.185709E+07  0.184375E+07 -0.140623E-10  0.000000E+00  0.000000E+00  0.185469E+07
  0.824074E-01  0.162651E+07  0.161078E+07 -0.666048E-11  0.000000E+00  0.000000E+00  0.162368E+07
  0.895503E-01  0.143123E+07  0.141413E+07 -0.350540E-11  0.000000E+00  0.000000E+00  0.142816E+07
  0.966932E-01  0.128405E+07  0.126779E+07 -0.197260E-11  0.000000E+00  0.000000E+00  0.128113E+07
  0.103836E+00  0.118402E+07  0.117048E+07 -0.116700E-11  0.000000E+00  0.000000E+00  0.118158E+07
