  0.714286E-04  0.956207E+07  0.956207E+07  0.126006E+08  0.126001E+08  0.000000E+00  0.956207E+07
  0.117766E-03  0.956110E+07  0.956110E+07  0.123474E+08  0.123461E+08  0.000000E+00  0.956110E+07
  0.194163E-03  0.955843E+07  0.955843E+07  0.116831E+08  0.116796E+08  0.000000E+00  0.955843E+07
  0.320121E-03  0.955089E+07  0.955088E+07  0.100436E+08  0.100354E+08  0.000000E+00  0.955089E+07
  0.527790E-03  0.952967E+07  0.952963E+07  0.662736E+07  0.661232E+07  0.000000E+00  0.952966E+07
  0.870178E-03  0.947429E+07  0.947417E+07  0.222883E+07  0.221004E+07  0.000000E+00  0.947427E+07
  0.143468E-02  0.935029E+07  0.934998E+07  0.769381E+06  0.739637E+06  0.000000E+00  0.935024E+07
  0.236539E-02  0.910933E+07  0.910850E+07 -0.100116E+02  0.000000E+00  0.000000E+00  0.910918E+07
  0.389987E-02  0.868193E+07  0.867976E+07 -0.582029E+00  0.000000E+00  0.000000E+00  0.868154E+07
  0.441913E-02  0.853629E+07  0.853354E+07 -0.233598E+00  0.000000E+00  0.000000E+00  0.853580E+07
  0.500753E-02  0.837247E+07  0.836899E+07 -0.795011E-01  0.000000E+00  0.000000E+00  0.837185E+07
  0.567427E-02  0.818920E+07  0.818479E+07 -0.285536E-01  0.000000E+00  0.000000E+00  0.818840E+07
  0.642980E-02  0.798521E+07  0.797965E+07 -0.104500E-01  0.000000E+00  0.000000E+00  0.798421E+07
  0.728591E-02  0.775931E+07  0.775231E+07 -0.384896E-02  0.000000E+00  0.000000E+00  0.775805E+07
  0.825602E-02  0.751033E+07  0.750155E+07 -0.141910E-02  0.000000E+00  0.000000E+00  0.750875E+07
  0.935530E-02  0.723715E+07  0.722618E+07 -0.522117E-03  0.000000E+00  0.000000E+00  0.723518E+07
  0.106009E-01  0.693871E+07  0.692507E+07 -0.191464E-03  0.000000E+00  0.000000E+00  0.693625E+07
  0.120124E-01  0.661406E+07  0.659722E+07 -0.698764E-04  0.000000E+00  0.000000E+00  0.661103E+07
  0.136119E-01  0.626255E+07  0.624193E+07 -0.253655E-04  0.000000E+00  0.000000E+00  0.625884E+07
  0.154243E-01  0.588401E+07  0.585900E+07 -0.914741E-05  0.000000E+00  0.000000E+00  0.587951E+07
  0.174780E-01  0.547919E+07  0.544928E+07 -0.327423E-05  0.000000E+00  0.000000E+00  0.547381E+07
  0.198052E-01  0.505044E+07  0.501527E+07 -0.116173E-05  0.000000E+00  0.000000E+00  0.504411E+07
  0.224422E-01  0.460252E+07  0.456206E+07 -0.408616E-06  0.000000E+00  0.000000E+00  0.459524E+07
  0.254303E-01  0.414359E+07  0.409836E+07 -0.142358E-06  0.000000E+00  0.000000E+00  0.413545E+07
  0.288163E-01  0.368616E+07  0.363745E+07 -0.491674E-07  0.000000E+00  0.000000E+00  0.367739E+07
  0.326532E-01  0.324451E+07  0.319455E+07 -0.168688E-07  0.000000E+00  0.000000E+00  0.323552E+07
  0.370009E-01  0.286313E+07  0.281507E+07 -0.583437E-08  0.000000E+00  0.000000E+00  0.285448E+07
  0.419275E-01  0.251679E+07  0.247431E+07 -0.201493E-08  0.000000E+00  0.000000E+00  0.250914E+07
  0.475101E-01  0.222044E+07  0.218678E+07 -0.711631E-09  0.000000E+00  0.000000E+00  0.221438E+07
  0.538360E-01  0.200234E+07  0.197877E+07 -0.254543E-09  0.000000E+00  0.000000E+00  0.199810E+07
  0.609789E-01  0.180583E+07  0.179036E+07 -0.914425E-10  0.000000E+00  0.000000E+00  0.180305E+07
  0.681217E-01  0.161795E+07  0.160557E+07 -0.342961E-10  0.000000E+00  0.000000E+00  0.161572E+07
  0.752646E-01  0.143485E+07  0.142157E+07 -0.140623E-10  0.000000E+00  0.000000E+00  0.143246E+07
  0.824074E-01  0.125686E+07  0.124121E+07 -0.666048E-11  0.000000E+00  0.000000E+00  0.125404E+07
  0.895503E-01  0.110609E+07  0.108908E+07 -0.350540E-11  0.000000E+00  0.000000E+00  0.110303E+07
  0.966932E-01  0.992387E+06  0.976204E+06 -0.197260E-11  0.000000E+00  0.000000E+00  0.989474E+06
  0.103836E+00  0.915018E+06  0.901544E+06 -0.116700E-11  0.000000E+00  0.000000E+00  0.912593E+06
  0.110979E+00  0.860407E+06  0.850238E+06 -0.722809E-12  0.000000E+00  0.000000E+00  0.858577E+06
  0.118122E+00  0.812939E+06  0.805315E+06 -0.465761E-12  0.000000E+00  0.000000E+00  0.811566E+06
  0.125265E+00  0.761774E+06  0.755219E+06 -0.311298E-12  0.000000E+00  0.000000E+00  0.760594E+06
  0.132407E+00  0.703877E+06  0.697058E+06 -0.216328E-12  0.000000E+00  0.000000E+00  0.702649E+06
  0.139550E+00  0.644153E+06  0.636475E+06 -0.153219E-12  0.000000E+00  0.000000E+00  0.642771E+06
  0.146693E+00  0.590410E+06  0.582116E+06 -0.113324E-12  0.000000E+00  0.000000E+00  0.588918E+06
  0.153836E+00  0.547803E+06  0.539633E+06 -0.824837E-13  0.000000E+00  0.000000E+00  0.546333E+06
  0.160979E+00  0.516774E+06  0.509463E+06 -0.614584E-13  0.000000E+00  0.000000E+00  0.515458E+06
  0.168122E+00  0.493965E+06  0.487862E+06 -0.464331E-13  0.000000E+00  0.000000E+00  0.492867E+06
  0.175265E+00  0.473905E+06  0.468864E+06 -0.372279E-13  0.000000E+00  0.000000E+00  0.472997E+06
  0.182407E+00  0.452520E+06  0.448071E+06 -0.283900E-13  0.000000E+00  0.000000E+00  0.451719E+06
  0.189550E+00  0.428311E+06  0.423945E+06 -0.227423E-13  0.000000E+00  0.000000E+00  0.427525E+06
  0.196693E+00  0.402430E+06  0.397843E+06 -0.183607E-13  0.000000E+00  0.000000E+00  0.401604E+06
  0.203836E+00  0.377810E+06  0.372996E+06 -0.151282E-13  0.000000E+00  0.000000E+00  0.376944E+06
  0.216186E+00  0.343979E+06  0.339323E+06 -0.106677E-13  0.000000E+00  0.000000E+00  0.343141E+06
  0.229284E+00  0.319974E+06  0.316134E+06 -0.735218E-14  0.000000E+00  0.000000E+00  0.319282E+06
  0.243176E+00  0.297595E+06  0.294386E+06 -0.523929E-14  0.000000E+00  0.000000E+00  0.297017E+06
  0.257910E+00  0.271112E+06  0.267937E+06 -0.361565E-14  0.000000E+00  0.000000E+00  0.270541E+06
  0.273536E+00  0.245974E+06  0.242840E+06 -0.261061E-14  0.000000E+00  0.000000E+00  0.245409E+06
  0.290109E+00  0.226810E+06  0.224101E+06 -0.184206E-14  0.000000E+00  0.000000E+00  0.226322E+06
  0.307686E+00  0.209028E+06  0.206647E+06 -0.135621E-14  0.000000E+00  0.000000E+00  0.208599E+06
  0.326328E+00  0.190065E+06  0.187759E+06 -0.951844E-15  0.000000E+00  0.000000E+00  0.189650E+06
  0.346100E+00  0.173774E+06  0.171674E+06 -0.689365E-15  0.000000E+00  0.000000E+00  0.173396E+06
  0.367069E+00  0.159570E+06  0.157709E+06 -0.472570E-15  0.000000E+00  0.000000E+00  0.159235E+06
  0.389309E+00  0.145351E+06  0.143604E+06 -0.349979E-15  0.000000E+00  0.000000E+00  0.145037E+06
  0.412897E+00  0.132830E+06  0.131249E+06 -0.236315E-15  0.000000E+00  0.000000E+00  0.132546E+06
  0.576244E+00  0.787323E+05  0.777961E+05 -0.337163E-16  0.000000E+00  0.000000E+00  0.785638E+05
  0.804214E+00  0.460106E+05  0.454642E+05 -0.485476E-17  0.000000E+00  0.000000E+00  0.459123E+05
  0.112237E+01  0.265661E+05  0.262507E+05 -0.686315E-18  0.000000E+00  0.000000E+00  0.265093E+05
