  0.714286E-04  0.182723E+08  0.182723E+08  0.237844E+08  0.237834E+08  0.000000E+00  0.182723E+08
  0.117766E-03  0.182743E+08  0.182743E+08  0.228226E+08  0.228199E+08  0.000000E+00  0.182743E+08
  0.194163E-03  0.182776E+08  0.182776E+08  0.203857E+08  0.203789E+08  0.000000E+00  0.182776E+08
  0.320121E-03  0.182750E+08  0.182750E+08  0.149272E+08  0.149124E+08  0.000000E+00  0.182750E+08
  0.527790E-03  0.182369E+08  0.182369E+08  0.629518E+07  0.626849E+07  0.000000E+00  0.182369E+08
  0.870178E-03  0.181111E+08  0.181110E+08  0.134954E+07  0.130077E+07  0.000000E+00  0.181111E+08
  0.143468E-02  0.178492E+08  0.178489E+08  0.380117E+06  0.361536E+06  0.000000E+00  0.178491E+08
  0.236539E-02  0.173749E+08  0.173740E+08 -0.440738E+02  0.000000E+00  0.000000E+00  0.173747E+08
  0.389987E-02  0.165538E+08  0.165516E+08 -0.261229E+01  0.000000E+00  0.000000E+00  0.165534E+08
  0.441913E-02  0.162752E+08  0.162724E+08 -0.233598E+00  0.000000E+00  0.000000E+00  0.162747E+08
  0.500753E-02  0.159622E+08  0.159587E+08 -0.795011E-01  0.000000E+00  0.000000E+00  0.159616E+08
  0.567427E-02  0.156122E+08  0.156077E+08 -0.285536E-01  0.000000E+00  0.000000E+00  0.156114E+08
  0.642980E-02  0.152228E+08  0.152171E+08 -0.104500E-01  0.000000E+00  0.000000E+00  0.152218E+08
  0.728591E-02  0.147916E+08  0.147845E+08 -0.384896E-02  0.000000E+00  0.000000E+00  0.147904E+08
  0.825602E-02  0.143165E+08  0.143076E+08 -0.141910E-02  0.000000E+00  0.000000E+00  0.143149E+08
  0.935530E-02  0.137952E+08  0.137841E+08 -0.522117E-03  0.000000E+00  0.000000E+00  0.137932E+08
  0.106009E-01  0.132257E+08  0.132119E+08 -0.191464E-03  0.000000E+00  0.000000E+00  0.132232E+08
  0.120124E-01  0.126062E+08  0.125891E+08 -0.698764E-04  0.000000E+00  0.000000E+00  0.126032E+08
  0.136119E-01  0.119355E+08  0.119145E+08 -0.253655E-04  0.000000E+00  0.000000E+00  0.119317E+08
  0.154243E-01  0.112131E+08  0.111877E+08 -0.914741E-05  0.000000E+00  0.000000E+00  0.112085E+08
  0.174780E-01  0.104405E+08  0.104102E+08 -0.327423E-05  0.000000E+00  0.000000E+00  0.104350E+08
  0.198052E-01  0.962230E+07  0.958661E+07 -0.116173E-05  0.000000E+00  0.000000E+00  0.961587E+07
  0.224422E-01  0.876753E+07  0.872649E+07 -0.408616E-06  0.000000E+00  0.000000E+00  0.876014E+07
  0.254303E-01  0.789188E+07  0.784601E+07 -0.142358E-06  0.000000E+00  0.000000E+00  0.788362E+07
  0.288163E-01  0.701928E+07  0.696990E+07 -0.491674E-07  0.000000E+00  0.000000E+00  0.701040E+07
  0.326532E-01  0.617713E+07  0.612650E+07 -0.168688E-07  0.000000E+00  0.000000E+00  0.616802E+07
  0.370009E-01  0.545039E+07  0.540170E+07 -0.583437E-08  0.000000E+00  0.000000E+00  0.544162E+07
  0.419275E-01  0.479103E+07  0.474804E+07 -0.201493E-08  0.000000E+00  0.000000E+00  0.478329E+07
  0.475101E-01  0.422750E+07  0.419346E+07 -0.711631E-09  0.000000E+00  0.000000E+00  0.422137E+07
