  0.714286E-04  0.171058E+08  0.171058E+08  0.223069E+08  0.223060E+08  0.000000E+00  0.171058E+08
  0.117766E-03  0.171068E+08  0.171068E+08  0.214718E+08  0.214692E+08  0.000000E+00  0.171068E+08
  0.194163E-03  0.171080E+08  0.171079E+08  0.193450E+08  0.193387E+08  0.000000E+00  0.171080E+08
  0.320121E-03  0.171030E+08  0.171030E+08  0.145146E+08  0.145008E+08  0.000000E+00  0.171030E+08
  0.527790E-03  0.170668E+08  0.170667E+08  0.656258E+07  0.653817E+07  0.000000E+00  0.170668E+08
  0.870178E-03  0.169524E+08  0.169523E+08  0.143122E+07  0.138795E+07  0.000000E+00  0.169524E+08
  0.143468E-02  0.167114E+08  0.167111E+08  0.468321E+06  0.452016E+06  0.000000E+00  0.167113E+08
  0.236539E-02  0.162696E+08  0.162688E+08 -0.347775E+02  0.000000E+00  0.000000E+00  0.162695E+08
  0.389987E-02  0.155017E+08  0.154995E+08 -0.203200E+01  0.000000E+00  0.000000E+00  0.155013E+08
  0.441913E-02  0.152410E+08  0.152382E+08 -0.233598E+00  0.000000E+00  0.000000E+00  0.152405E+08
  0.500753E-02  0.149480E+08  0.149444E+08 -0.795011E-01  0.000000E+00  0.000000E+00  0.149473E+08
  0.567427E-02  0.146203E+08  0.146158E+08 -0.285536E-01  0.000000E+00  0.000000E+00  0.146195E+08
  0.642980E-02  0.142557E+08  0.142500E+08 -0.104500E-01  0.000000E+00  0.000000E+00  0.142546E+08
  0.728591E-02  0.138520E+08  0.138449E+08 -0.384896E-02  0.000000E+00  0.000000E+00  0.138507E+08
  0.825602E-02  0.134071E+08  0.133982E+08 -0.141910E-02  0.000000E+00  0.000000E+00  0.134055E+08
  0.935530E-02  0.129189E+08  0.129078E+08 -0.522117E-03  0.000000E+00  0.000000E+00  0.129169E+08
  0.106009E-01  0.123857E+08  0.123718E+08 -0.191464E-03  0.000000E+00  0.000000E+00  0.123832E+08
  0.120124E-01  0.118056E+08  0.117885E+08 -0.698764E-04  0.000000E+00  0.000000E+00  0.118025E+08
  0.136119E-01  0.111775E+08  0.111566E+08 -0.253655E-04  0.000000E+00  0.000000E+00  0.111737E+08
  0.154243E-01  0.105010E+08  0.104757E+08 -0.914741E-05  0.000000E+00  0.000000E+00  0.104965E+08
  0.174780E-01  0.977762E+07  0.974731E+07 -0.327423E-05  0.000000E+00  0.000000E+00  0.977216E+07
  0.198052E-01  0.901144E+07  0.897580E+07 -0.116173E-05  0.000000E+00  0.000000E+00  0.900503E+07
  0.224422E-01  0.821104E+07  0.817005E+07 -0.408616E-06  0.000000E+00  0.000000E+00  0.820366E+07
  0.254303E-01  0.739107E+07  0.734525E+07 -0.142358E-06  0.000000E+00  0.000000E+00  0.738282E+07
  0.288163E-01  0.657394E+07  0.652462E+07 -0.491674E-07  0.000000E+00  0.000000E+00  0.656507E+07
  0.326532E-01  0.578530E+07  0.573473E+07 -0.168688E-07  0.000000E+00  0.000000E+00  0.577620E+07
  0.370009E-01  0.510471E+07  0.505607E+07 -0.583437E-08  0.000000E+00  0.000000E+00  0.509595E+07
  0.419275E-01  0.448717E+07  0.444422E+07 -0.201493E-08  0.000000E+00  0.000000E+00  0.447944E+07
  0.475101E-01  0.395933E+07  0.392533E+07 -0.711631E-09  0.000000E+00  0.000000E+00  0.395321E+07
  0.538360E-01  0.357138E+07  0.354760E+07 -0.254543E-09  0.000000E+00  0.000000E+00  0.356710E+07
  0.609789E-01  0.322169E+07  0.320611E+07 -0.914425E-10  0.000000E+00  0.000000E+00  0.321888E+07
