  0.189550E+00  0.962214E+06  0.957799E+06 -0.227423E-13  0.000000E+00  0.000000E+00  0.961420E+06
  0.196693E+00  0.903964E+06  0.899321E+06 -0.183607E-13  0.000000E+00  0.000000E+00  0.903128E+06
  0.203836E+00  0.848550E+06  0.843672E+06 -0.151282E-13  0.000000E+00  0.000000E+00  0.847672E+06
  0.216186E+00  0.772505E+06  0.767788E+06 -0.106677E-13  0.000000E+00  0.000000E+00  0.771656E+06
  0.229284E+00  0.718703E+06  0.714816E+06 -0.735218E-14  0.000000E+00  0.000000E+00  0.718003E+06
  0.243176E+00  0.668517E+06  0.665271E+06 -0.523929E-14  0.000000E+00  0.000000E+00  0.667933E+06
  0.257910E+00  0.608972E+06  0.605756E+06 -0.361565E-14  0.000000E+00  0.000000E+00  0.608393E+06
  0.273536E+00  0.552448E+06  0.549274E+06 -0.261061E-14  0.000000E+00  0.000000E+00  0.551877E+06
  0.290109E+00  0.509448E+06  0.506705E+06 -0.184206E-14  0.000000E+00  0.000000E+00  0.508954E+06
  0.307686E+00  0.469532E+06  0.467122E+06 -0.135621E-14  0.000000E+00  0.000000E+00  0.469098E+06
  0.326328E+00  0.426905E+06  0.424571E+06 -0.951844E-15  0.000000E+00  0.000000E+00  0.426485E+06
  0.346100E+00  0.390317E+06  0.388191E+06 -0.689365E-15  0.000000E+00  0.000000E+00  0.389934E+06
  0.367069E+00  0.358427E+06  0.356544E+06 -0.472570E-15  0.000000E+00  0.000000E+00  0.358088E+06
  0.389309E+00  0.326477E+06  0.324708E+06 -0.349979E-15  0.000000E+00  0.000000E+00  0.326158E+06
  0.412897E+00  0.298357E+06  0.296756E+06 -0.236315E-15  0.000000E+00  0.000000E+00  0.298069E+06
  0.576244E+00  0.176845E+06  0.175897E+06 -0.337163E-16  0.000000E+00  0.000000E+00  0.176674E+06
  0.804214E+00  0.103347E+06  0.102794E+06 -0.485476E-17  0.000000E+00  0.000000E+00  0.103248E+06
  0.112237E+01  0.596716E+05  0.593524E+05 -0.686315E-18  0.000000E+00  0.000000E+00  0.596142E+05
  0.156639E+01  0.341013E+05  0.339189E+05 -0.986497E-19  0.000000E+00  0.000000E+00  0.340684E+05
  0.218608E+01  0.193160E+05  0.192127E+05 -0.142836E-19  0.000000E+00  0.000000E+00  0.192974E+05
  0.305092E+01  0.108573E+05  0.107992E+05 -0.194284E-20  0.000000E+00  0.000000E+00  0.108469E+05
  0.425790E+01  0.606183E+04  0.602938E+04 -0.284066E-21  0.000000E+00  0.000000E+00  0.605599E+04
  0.594238E+01  0.336453E+04  0.334649E+04 -0.385677E-22  0.000000E+00  0.000000E+00  0.336128E+04
